id	fieldname	score	t_begin	t_end	details	dir
10223.77	id10223_gearS77	8.5	45100	45400	Arteon-id223_gearS77	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\200-201-202-223-224-225-226_sync.mat
10224.77	id10224_gearS76	8.3	46200	46320	Arteon-id224_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\200-201-202-223-224-225-226_sync.mat
10225.77	id10225_gearS74	7.8	57070	57230	Arteon-id225_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\200-201-202-223-224-225-226_sync.mat
10243.65	id10243_gearS65	8.5	37410	37540	Arteon-id243_gearS65	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\243-245_sync.mat
10245.63	id10245_gearS63	7.2	51410	51530	Arteon-id245_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\243-245_sync.mat
10244.63 id10244_gearS63	8.5	26890	27040	Arteon-id244_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_21.01.18_dry\Syncdaten\246-244-1_sync.mat
10246.63 id10246_gearS63	6.5	10350	10470	Arteon-id246_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_21.01.18_dry\Syncdaten\246-244-1_sync.mat
10247.76 id10247_gearS76	7.3	30020	30150	Arteon-id247_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10248.74 id10248_gearS74	6.9	48780	48910	Arteon-id248_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10249.73 id10249_gearS73	5.9	64680	64800	Arteon-id249_gearS73	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10250.73 id10250_gearS73	6.8	67980	68110	Arteon-id250_gearS73	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10271.76 id10271_gearS76	8.3	77710	77840	Arteon-id271_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10272.75 id10272_gearS75	7.9	84080	84290	Arteon-id272_gearS75	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\247-248-249-250-271-272_sync.mat
10268.63 id10268_gearS63	8.0	13100	13210 	Arteon-id268_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_21.01.18_dry\Syncdaten\268-1_sync.mat
10269.63 id10269_gearS63	7.1	5172	5307 	Arteon-id269_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_21.01.18_dry\Syncdaten\269-268-1_sync.mat
10270.63 id10270_gearS63	6.8	13490	13610 	Arteon-id270_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_21.01.18_dry\Syncdaten\270-1_sync.mat
10273.74 id10273_gearS73	7.4	12300	12410	Arteon-id273_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10274.74 id10274_gearS73	7.5	16980	17110	Arteon-id274_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10291.65 id10291_gearS65	8.4	64500	64630	Arteon-id291_gearS65	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10295.76 id10295_gearS76	8.5	28010	28140	Arteon-id295_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10296.76 id10296_gearS76	8.6	33840	33960	Arteon-id296_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10297.74 id10297_gearS74	7.8	51140	51250	Arteon-id297_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10298.74 id10298_gearS74	7.1	56210	56330	Arteon-id298_gearS74	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\273-274-295-296-297-298-291_sync.mat
10292.64	id10292_gearS64	8.0	17890	18110	Arteon-id292_gearS64	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\292-293-294_sync
10293.63	id10293_gearS63	7.6	35560	35690	Arteon-id293_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\292-293-294_sync
10294.63	id10294_gearS63	7.4	54900	55020	Arteon-id294_gearS63	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_22.02.18_dry\Syncdaten\292-293-294_sync
10300.21	id10300_gearS21	9.5	8347	8472	Arteon-id300_gearS21	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\299-300-301-317-318-319-335-336-337_sync.mat
10317.22	id10317_gearS22	9.4	32400	32700	Arteon-id317_gearS22	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\299-300-301-317-318-319-335-336-337_sync.mat
10318.21	id10318_gearS21	8.0	29330	29440	Arteon-id318_gearS21	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\299-300-301-317-318-319-335-336-337_sync.mat
10319.21	id10319_gearS21	7.6	31170	31250	Arteon-id319_gearS21	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\299-300-301-317-318-319-335-336-337_sync.mat
10303.32	id10303_gearS32	8.1	2528	2839	Arteon-id303_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10304.32	id10304_gearS32	8.0	3853	4052	Arteon-id304_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10321.32	id10321_gearS32	8.3	8432	8732	Arteon-id321_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10322.32	id10322_gearS32	8.1	12130	12280	Arteon-id322_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10339.32	id10339_gearS32	8.3	23380	23720	Arteon-id339_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10340.32	id10340_gearS32	7.1	28890	29100	Arteon-id340_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\302-303-304-320-321-322-338-339-340_sync
10305.44 id10305_gearS44	8.9	11100	11270	Arteon-id305_gearS44	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\305-306-307-323-324-325-341-342-343_sync.mat
10343.43 id10343_gearS43	7.0	52070	52180	Arteon-id343_gearS43	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\305-306-307-323-324-325-341-342-343_sync.mat
10343.32 id10343_gearS32	8.4	52240	52500	Arteon-id343_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\305-306-307-323-324-325-341-342-343_sync.mat
10308.44	id10308_gearS44	8.3	4120	4350	Arteon-id308_gearS44	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\308-309-310-326-327-328-344-345-346_sync.mat
10310.54	id10310_gearS54	7.8	6455	6575	Arteon-id310_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\308-309-310-326-327-328-344-345-346_sync.mat
10310.43	id10310_gearS43	7.8	6610	6735	Arteon-id310_gearS43	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\308-309-310-326-327-328-344-345-346_sync.mat
10328.54	id10328_gearS54	7.8	19430	19550	Arteon-id328_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\308-309-310-326-327-328-344-345-346_sync.mat
10346.54	id10346_gearS54	7.6	24130	24240	Arteon-id346_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\308-309-310-326-327-328-344-345-346_sync.mat
10316.76	id10316_gearS76	8.2	11220	11360	Arteon-id316_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\314-315-316_sync.mat
10316.65	id10316_gearS65	8.7	11380	11500	Arteon-id316_gearS65	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\314-315-316_sync.mat
10316.54	id10316_gearS54	7.2	11540	11700	Arteon-id316_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_07.02.18_dry\Syncdaten\314-315-316_sync.mat
10366.65	id10366_gearS65	6.7	28090	28240	Arteon-id366_gearS65	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\365-366-367-383-384-385_sync
10367.65	id10367_gearS65	6.5	37190	37340	Arteon-id367_gearS65	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\365-366-367-383-384-385_sync
10367.54	id10367_gearS54	6.5	37510	37660	Arteon-id367_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\365-366-367-383-384-385_sync
10367.43	id10367_gearS43	6.5	37770	37930	Arteon-id367_gearS43	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\365-366-367-383-384-385_sync
10367.32	id10367_gearS32	6.5	38120	38420	Arteon-id367_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\365-366-367-383-384-385_sync
10368.76	id10368_gearS76	6.8	7734	7854	Arteon-id368_gearS76	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\368-369-370_sync.mat
10370.54	id10370_gearS54	8.0	22180	22330	Arteon-id370_gearS54	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\368-369-370_sync.mat
10370.43	id10370_gearS43	8.0	22380	22530	Arteon-id370_gearS43	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\368-369-370_sync.mat
10374.32	id10374_gearS32	8.6	20190	20400	Arteon-id374_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\356-357-358-374-375-376392-393-394_sync.mat
10375.32	id10375_gearS32	6.7	22340	22510	Arteon-id375_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\356-357-358-374-375-376392-393-394_sync.mat
10376.32	id10376_gearS32	7.1	24930	25100	Arteon-id376_gearS32	D:\MA\Daten\Messdaten\Messdaten_Arteon\Testdaten_13.02.18_dry\Syncdaten\356-357-358-374-375-376392-393-394_sync.mat
